CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,Phone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_NUMBER,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_VOLUME,24,,10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_OBS_RATE,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_RS_RATE,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_RS_RATE_2_5,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_RS_RATE _97_5,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_005_01_DTC_COMP_PERF,Not Available,"9",10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_006_01_MSPB_NUMB,33,,10/01/2016,09/30/2018
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71",,SPIRIT LAKE,IA,51360,DICKINSON,(712) 336-1230,07,S_006_01_MSPB_SCORE,0.38,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_002_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_002_01_DENOMINATOR,2,"13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_002_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_002_01_ADJ_RATE,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_001_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_001_01_DENOMINATOR,2,"13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_001_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_013_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_013_01_DENOMINATOR,2,"13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_013_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_OBS_READM,8,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_VOLUME,105,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_OBS,7.62,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_RSRR,7.18,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_RSRR_2_5,5.59,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_RSRR_97_5,9.39,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_NUMBER,86,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_VOLUME,111,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_OBS_RATE,77.48,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_RS_RATE,82.52,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_RS_RATE_2_5,73.72,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_RS_RATE _97_5,89.65,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_006_01_MSPB_NUMB,130,,10/01/2016,09/30/2018
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",,GRINNELL,IA,50112,POWESHIEK,(641) 236-7511,07,S_006_01_MSPB_SCORE,0.40,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_002_01_DENOMINATOR,61,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_001_01_NUMERATOR,10,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_001_01_DENOMINATOR,63,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_001_01_OBS_RATE,15.9,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_013_01_DENOMINATOR,61,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_OBS_READM,9,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_VOLUME,123,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_OBS,7.32,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_RSRR,7.22,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_RSRR_2_5,5.57,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_RSRR_97_5,9.41,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_NUMBER,87,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_VOLUME,131,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_OBS_RATE,66.41,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_RS_RATE,70.07,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_RS_RATE_2_5,61.12,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_RS_RATE _97_5,78.05,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_006_01_MSPB_NUMB,143,,10/01/2016,09/30/2018
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,07,S_006_01_MSPB_SCORE,0.52,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_002_01_DENOMINATOR,49,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_001_01_NUMERATOR,44,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_001_01_DENOMINATOR,49,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_001_01_OBS_RATE,89.8,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_013_01_DENOMINATOR,49,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_OBS_READM,12,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_VOLUME,84,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_OBS,14.29,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_RSRR,8.05,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_RSRR_2_5,6.14,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_RSRR_97_5,10.69,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_NUMBER,55,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_VOLUME,97,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_OBS_RATE,56.70,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_RS_RATE,67.14,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_RS_RATE_2_5,56.49,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_RS_RATE _97_5,76.90,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_006_01_MSPB_NUMB,84,,10/01/2016,09/30/2018
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 680-6000,07,S_006_01_MSPB_SCORE,0.65,,10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_002_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_002_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_002_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_002_01_ADJ_RATE,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_001_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_001_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_001_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
170014,"ADVENTHEALTH OTTAWA","1301 S MAIN STREET",,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,07,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_002_01_DENOMINATOR,96,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_001_01_NUMERATOR,96,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_001_01_DENOMINATOR,96,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_001_01_OBS_RATE,100.0,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_013_01_DENOMINATOR,96,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_004_01_PPR_PD_OBS_READM,11,,10/01/2016,09/30/2018
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_004_01_PPR_PD_VOLUME,128,,10/01/2016,09/30/2018
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST",,EL DORADO,KS,67042,BUTLER,(316) 321-3300,07,S_004_01_PPR_PD_OBS,8.59,,10/01/2016,09/30/2018
